session_id,time_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,stability,weed_class,confidence,n_boxes,infer_ms,fps_inst
SESSION_002_SouthPlot,111.8,0.0286,-0.3159,9.3429,-0.0427,-0.1746,0.0414,0.8754,,0.0,0,19.54,51.19
SESSION_002_SouthPlot,111.833,-0.3378,-0.3176,9.3844,-0.1452,-0.005,-0.0399,0.8785,Redroot_Pigweed,0.8602,1,20.22,49.46
SESSION_002_SouthPlot,111.867,-0.271,-0.3559,9.3925,-0.1355,-0.1443,-0.0013,0.9409,Foxtail,0.8109,1,20.64,48.44
SESSION_002_SouthPlot,111.9,-0.3292,-0.4979,9.6718,-0.3234,-0.0538,0.0712,0.9217,,0.0,0,21.47,46.58
SESSION_002_SouthPlot,111.933,-0.1288,-0.4947,9.5676,-0.1839,0.05,-0.0112,0.9218,Cocklebur,0.7401,1,21.11,47.37
SESSION_002_SouthPlot,111.967,-0.2864,-0.1407,9.9078,-0.1474,0.1405,0.1742,0.9196,,0.0,0,21.88,45.7
SESSION_002_SouthPlot,112.0,-0.2615,-0.2213,9.9967,-0.0701,0.1964,0.0467,0.9208,Foxtail,0.7796,2,19.97,50.09
SESSION_002_SouthPlot,112.033,-0.2338,0.1777,9.9483,-0.0137,0.1431,0.0909,0.922,,0.0,0,22.13,45.19
SESSION_002_SouthPlot,112.067,0.0933,0.1291,10.0931,0.1215,0.0177,0.1434,0.9222,,0.0,0,20.36,49.13
SESSION_002_SouthPlot,112.1,0.094,-0.018,10.444,0.0062,0.1826,0.0519,0.9233,Cocklebur,0.8045,2,20.85,47.97
SESSION_002_SouthPlot,112.133,0.1583,0.4774,10.3897,0.1891,-0.0183,-0.0365,0.925,,0.0,0,22.26,44.92
SESSION_002_SouthPlot,112.167,0.1724,0.1764,10.278,0.3092,-0.0155,-0.11,0.9118,Cocklebur,0.8379,1,18.15,55.1
SESSION_002_SouthPlot,112.2,0.3052,0.2747,9.9558,0.1059,-0.1014,-0.081,0.9113,Cocklebur,0.7638,1,20.48,48.83
SESSION_002_SouthPlot,112.233,0.4346,0.3729,9.3745,0.1788,-0.0721,-0.1129,0.9139,Cocklebur,0.7603,1,18.3,54.63
SESSION_002_SouthPlot,112.267,0.1855,0.0318,9.3221,0.1928,-0.1794,0.0578,0.9222,,0.0,0,18.68,53.52
SESSION_002_SouthPlot,112.3,0.1627,-0.0557,9.4562,0.1374,-0.0789,-0.1378,0.9231,Redroot_Pigweed,0.7396,1,20.47,48.85
SESSION_002_SouthPlot,112.333,-0.0536,0.0716,9.1025,-0.0552,-0.0855,-0.0984,0.922,Cocklebur,0.7735,2,19.25,51.94
SESSION_002_SouthPlot,112.367,-0.0764,-0.2539,9.5902,0.0024,-0.0435,-0.094,0.912,Cocklebur,0.801,2,20.93,47.79
SESSION_002_SouthPlot,112.4,-0.2068,-0.0843,9.2191,-0.0555,-0.0512,-0.012,0.9127,,0.0,0,20.49,48.8
SESSION_002_SouthPlot,112.433,-0.4231,-0.2567,9.4073,-0.0502,-0.0157,0.0718,0.9048,Foxtail,0.8009,1,19.53,51.19
SESSION_002_SouthPlot,112.467,-0.2222,-0.1851,9.9405,-0.0927,-0.0667,0.0148,0.9065,Foxtail,0.8926,1,18.53,53.97
SESSION_002_SouthPlot,112.5,-0.5575,-0.122,9.9619,-0.0343,0.0011,0.1136,0.9052,Redroot_Pigweed,0.7498,2,21.78,45.92
SESSION_002_SouthPlot,112.533,-0.1123,-0.1148,9.9951,-0.1077,0.0829,0.0273,0.9045,,0.0,0,20.6,48.54
SESSION_002_SouthPlot,112.567,-0.1361,-0.0449,10.1236,-0.075,0.1122,0.1491,0.904,Redroot_Pigweed,0.7402,3,19.38,51.6
SESSION_002_SouthPlot,112.6,0.0265,0.027,10.0429,-0.156,0.0931,0.0456,0.9041,Cocklebur,0.7684,1,19.47,51.36
SESSION_002_SouthPlot,112.633,-0.1766,0.0021,10.406,0.0386,0.1534,0.0227,0.9044,Foxtail,0.8064,1,19.1,52.34
SESSION_002_SouthPlot,112.667,0.1857,0.1729,10.2922,0.0913,0.2677,0.09,0.9111,Cocklebur,0.7913,1,20.51,48.75
SESSION_002_SouthPlot,112.7,0.5181,0.209,10.1554,-0.0012,0.0763,-0.0581,0.9077,,0.0,0,21.34,46.86
SESSION_002_SouthPlot,112.733,0.3195,0.2832,10.1899,0.1531,-0.0544,-0.0411,0.9106,Redroot_Pigweed,0.8027,1,20.91,47.82
SESSION_002_SouthPlot,112.767,0.3652,0.1496,10.0367,0.2203,0.0172,-0.0462,0.9168,Cocklebur,0.8312,1,21.86,45.74
SESSION_002_SouthPlot,112.8,0.1286,0.2429,9.5401,0.0271,-0.1333,-0.0214,0.9193,Cocklebur,0.8221,1,20.75,48.18
SESSION_002_SouthPlot,112.833,-0.0041,0.1423,9.7581,0.2012,-0.0812,-0.0764,0.9147,Redroot_Pigweed,0.8102,1,22.2,45.04
SESSION_002_SouthPlot,112.867,0.1275,0.0973,9.4318,0.025,-0.082,-0.098,0.9164,Redroot_Pigweed,0.7798,1,20.34,49.17
SESSION_002_SouthPlot,112.9,-0.141,-0.2119,9.3916,0.0074,-0.0946,-0.0818,0.9211,Foxtail,0.8109,2,18.15,55.09
SESSION_002_SouthPlot,112.933,-0.249,-0.3091,9.1003,-0.1109,-0.1375,0.0042,0.9259,Cocklebur,0.7825,1,18.85,53.06
SESSION_002_SouthPlot,112.967,-0.2592,-0.4551,9.159,-0.2096,-0.048,-0.0224,0.9268,Redroot_Pigweed,0.7736,2,19.97,50.06
SESSION_002_SouthPlot,113.0,-0.2299,-0.0354,9.2342,-0.1066,-0.0504,0.0901,0.9291,Cocklebur,0.8546,1,20.01,49.97
SESSION_002_SouthPlot,113.033,-0.2704,-0.3532,10.1539,-0.0792,-0.0056,0.096,0.928,Cocklebur,0.7671,2,19.55,51.15
SESSION_002_SouthPlot,113.067,-0.3005,-0.2377,10.2984,-0.1237,-0.0568,0.0281,0.9276,Foxtail,0.8724,1,21.03,47.55
SESSION_002_SouthPlot,113.1,-0.1033,0.0235,9.6688,-0.0437,0.0948,0.0245,0.9246,Cocklebur,0.8109,2,21.72,46.03
SESSION_002_SouthPlot,113.133,0.0332,0.037,9.8422,-0.0095,0.2922,0.0892,0.9098,,0.0,0,17.69,56.54
SESSION_002_SouthPlot,113.167,-0.0124,0.3821,10.1303,-0.0047,-0.0839,0.0409,0.9184,,0.0,0,21.29,46.98
SESSION_002_SouthPlot,113.2,0.3873,0.1079,10.4812,0.1232,-0.0811,0.0726,0.9222,Giant_Ragweed,0.6066,1,19.77,50.58
SESSION_002_SouthPlot,113.233,0.0839,0.2534,10.3472,0.0761,0.0681,-0.0692,0.9208,Giant_Ragweed,0.5759,1,18.35,54.5
SESSION_002_SouthPlot,113.267,0.0916,-0.0386,10.5589,0.2103,0.0811,-0.0061,0.9208,Foxtail,0.8559,1,18.82,53.15
SESSION_002_SouthPlot,113.3,0.5574,0.38,9.9225,0.3298,-0.132,-0.033,0.8961,Foxtail,0.8375,1,19.77,50.58
SESSION_002_SouthPlot,113.333,0.223,-0.1284,9.677,0.2068,-0.049,-0.1669,0.8925,,0.0,0,19.68,50.81
SESSION_002_SouthPlot,113.367,-0.1419,0.4063,9.6597,0.0614,-0.1117,-0.1129,0.8941,Foxtail,0.8388,2,19.26,51.93
SESSION_002_SouthPlot,113.4,0.1039,-0.079,9.4691,0.0506,-0.1652,-0.0068,0.8963,Cocklebur,0.8262,1,18.81,53.15
SESSION_002_SouthPlot,113.433,0.209,-0.1903,9.3977,0.0565,-0.088,-0.0413,0.893,Giant_Ragweed,0.582,2,22.66,44.13
SESSION_002_SouthPlot,113.467,-0.1531,-0.2166,9.3822,-0.0937,-0.1835,-0.0384,0.8933,Cocklebur,0.7181,2,20.47,48.85
SESSION_002_SouthPlot,113.5,-0.4896,-0.4071,9.807,-0.0809,0.0088,0.0565,0.8899,,0.0,0,21.1,47.39
SESSION_002_SouthPlot,113.533,-0.351,-0.1462,9.4906,-0.0896,-0.1849,0.0124,0.8914,Cocklebur,0.7747,2,21.57,46.35
SESSION_002_SouthPlot,113.567,-0.3755,-0.2699,9.3867,-0.1265,0.0069,0.053,0.8913,Redroot_Pigweed,0.7213,1,19.75,50.63
SESSION_002_SouthPlot,113.6,-0.3882,-0.1893,9.7044,-0.1115,0.0655,0.1031,0.8949,,0.0,0,20.11,49.72
SESSION_002_SouthPlot,113.633,-0.3873,0.1371,10.0775,-0.0036,0.0788,0.1853,0.9047,Cocklebur,0.864,1,20.59,48.57
SESSION_002_SouthPlot,113.667,-0.2817,-0.219,10.2048,0.1025,0.0731,0.0374,0.9084,,0.0,0,19.08,52.41
SESSION_002_SouthPlot,113.7,0.0527,0.0987,10.3068,0.0135,0.17,0.1002,0.9086,,0.0,0,19.12,52.31
SESSION_002_SouthPlot,113.733,-0.0109,0.1824,9.915,0.1737,0.0755,0.017,0.9117,Giant_Ragweed,0.5116,1,22.92,43.63
SESSION_002_SouthPlot,113.767,0.222,0.2616,9.9363,-0.0014,-0.0404,0.0787,0.906,Giant_Ragweed,0.5438,2,23.45,42.64
SESSION_002_SouthPlot,113.8,0.3147,0.165,10.1523,0.1825,-0.0124,0.0126,0.9336,,0.0,0,18.53,53.98
SESSION_002_SouthPlot,113.833,0.25,0.1725,10.1453,-0.0251,0.0051,-0.0706,0.9378,Cocklebur,0.7577,3,21.05,47.5
SESSION_002_SouthPlot,113.867,0.2319,0.4379,9.732,0.0716,-0.0908,-0.0534,0.9372,Redroot_Pigweed,0.7951,2,21.03,47.55
SESSION_002_SouthPlot,113.9,0.308,0.1526,10.0266,0.0156,-0.1107,-0.1342,0.9371,,0.0,0,20.7,48.31
SESSION_002_SouthPlot,113.933,-0.0403,-0.1331,9.6772,0.1803,-0.0484,-0.1337,0.9338,Redroot_Pigweed,0.7737,1,19.34,51.7
SESSION_002_SouthPlot,113.967,0.3869,-0.0101,9.3413,-0.0296,-0.1677,0.0734,0.9356,Giant_Ragweed,0.5869,1,19.2,52.09
SESSION_002_SouthPlot,114.0,-0.1304,-0.1772,9.9293,-0.0661,-0.12,-0.0715,0.9398,,0.0,0,21.93,45.6
SESSION_002_SouthPlot,114.033,-0.2291,-0.1225,9.2712,-0.1261,-0.1044,-0.0026,0.9419,Redroot_Pigweed,0.8409,1,22.55,44.35
SESSION_002_SouthPlot,114.067,-0.1615,-0.2806,9.3454,-0.255,0.0336,0.001,0.9335,Giant_Ragweed,0.6248,3,20.33,49.18
SESSION_002_SouthPlot,114.1,-0.3599,-0.3514,9.4473,-0.127,-0.0045,-0.0182,0.932,Redroot_Pigweed,0.7779,1,18.73,53.4
SESSION_002_SouthPlot,114.133,-0.4115,-0.4277,9.6901,-0.1331,0.1008,0.0235,0.9333,,0.0,0,20.14,49.66
SESSION_002_SouthPlot,114.167,-0.5137,0.0737,9.6365,-0.1734,0.019,0.1187,0.9325,Redroot_Pigweed,0.7735,2,19.81,50.49
SESSION_002_SouthPlot,114.2,-0.2172,0.096,10.1627,0.0483,0.2457,0.0133,0.9271,Redroot_Pigweed,0.7295,1,19.44,51.45
SESSION_002_SouthPlot,114.233,-0.2005,0.1404,10.3245,0.1011,0.1856,0.0407,0.9258,,0.0,0,20.09,49.78
SESSION_002_SouthPlot,114.267,0.3248,0.2652,10.3684,-0.0512,0.2484,0.0961,0.9259,Giant_Ragweed,0.5766,1,21.39,46.75
SESSION_002_SouthPlot,114.3,0.1111,0.4102,10.1689,0.0437,0.1117,0.0358,0.9228,,0.0,0,21.42,46.68
SESSION_002_SouthPlot,114.333,-0.0893,-0.0031,10.1297,0.1712,0.0135,-0.0404,0.9342,,0.0,0,20.68,48.37
SESSION_002_SouthPlot,114.367,0.4661,0.2507,10.2432,0.1122,0.0011,-0.0779,0.9353,,0.0,0,20.85,47.97
SESSION_002_SouthPlot,114.4,0.2,-0.0788,10.0203,0.1263,-0.0094,-0.1413,0.9356,Redroot_Pigweed,0.7877,1,20.68,48.36
SESSION_002_SouthPlot,114.433,0.3421,0.0606,9.6493,0.036,-0.0521,0.0374,0.9253,Cocklebur,0.8749,2,19.62,50.97
SESSION_002_SouthPlot,114.467,0.4662,0.0789,9.2374,-0.0063,-0.1325,-0.1584,0.9247,Foxtail,0.8572,1,21.94,45.59
SESSION_002_SouthPlot,114.5,0.1017,-0.1178,9.42,-0.0212,-0.1185,-0.0275,0.9225,Cocklebur,0.7734,1,18.77,53.28
SESSION_002_SouthPlot,114.533,-0.0113,0.1142,9.5047,-0.0258,-0.0978,-0.1968,0.9214,Foxtail,0.8562,1,20.88,47.89
SESSION_002_SouthPlot,114.567,0.0282,-0.2574,9.4594,-0.072,-0.1671,0.0215,0.9265,,0.0,0,20.82,48.04
SESSION_002_SouthPlot,114.6,-0.0135,-0.3622,9.0823,-0.1921,-0.1006,0.0652,0.9273,Foxtail,0.8707,1,22.76,43.93
SESSION_002_SouthPlot,114.633,-0.3306,-0.2393,9.6384,-0.2394,0.0769,-0.0127,0.924,,0.0,0,18.94,52.79
SESSION_002_SouthPlot,114.667,-0.0448,-0.3619,9.9756,-0.2464,0.1113,0.0366,0.9188,,0.0,0,20.13,49.68
SESSION_002_SouthPlot,114.7,-0.5972,-0.2707,9.6989,-0.0464,-0.005,0.1576,0.921,Cocklebur,0.8264,1,19.3,51.8
SESSION_002_SouthPlot,114.733,-0.4116,0.0885,9.8982,0.0841,0.2448,0.0315,0.9175,Cocklebur,0.857,3,21.98,45.5
SESSION_002_SouthPlot,114.767,-0.2481,0.1912,9.9854,0.0005,0.051,0.1183,0.9204,Cocklebur,0.837,1,19.45,51.42
SESSION_002_SouthPlot,114.8,0.1072,0.1549,10.1304,-0.1825,0.1522,0.0303,0.9212,Redroot_Pigweed,0.7778,1,19.85,50.38
SESSION_002_SouthPlot,114.833,0.1158,0.2926,10.4981,0.1218,0.2136,0.0937,0.9174,,0.0,0,22.17,45.1
SESSION_002_SouthPlot,114.867,0.1008,0.5552,10.0897,0.2138,0.0159,0.1144,0.9191,Foxtail,0.8179,1,19.16,52.19
SESSION_002_SouthPlot,114.9,0.125,0.2393,10.2231,0.0925,-0.0497,-0.0951,0.9163,,0.0,0,19.9,50.26
SESSION_002_SouthPlot,114.933,0.1195,0.0885,9.9954,0.2195,0.0349,-0.0318,0.9312,Cocklebur,0.7866,2,21.63,46.23
SESSION_002_SouthPlot,114.967,0.4212,0.238,9.9298,0.2182,-0.0544,-0.0312,0.931,Redroot_Pigweed,0.7663,1,22.27,44.9
SESSION_002_SouthPlot,115.0,0.2363,0.1994,9.6639,0.1999,-0.1137,-0.2194,0.93,,0.0,0,19.63,50.93
SESSION_002_SouthPlot,115.033,0.3555,0.12,9.7275,0.0003,-0.2194,-0.035,0.93,Redroot_Pigweed,0.7314,1,21.78,45.9
SESSION_002_SouthPlot,115.067,-0.1323,0.0603,9.6492,-0.0032,-0.0146,-0.0561,0.9091,,0.0,0,20.56,48.64
SESSION_002_SouthPlot,115.1,0.0143,-0.0374,9.4465,-0.0497,-0.0917,-0.0094,0.9011,Cocklebur,0.8403,1,20.03,49.93
SESSION_002_SouthPlot,115.133,-0.1814,-0.1571,9.3222,-0.0046,-0.0325,-0.1213,0.8986,,0.0,0,21.54,46.43
SESSION_002_SouthPlot,115.167,-0.3673,-0.1545,9.5801,-0.1728,0.0425,0.0707,0.9024,Redroot_Pigweed,0.7442,2,19.82,50.45
SESSION_002_SouthPlot,115.2,-0.4171,-0.1671,9.386,-0.0746,-0.1456,0.0491,0.9027,Redroot_Pigweed,0.7961,2,18.73,53.4
SESSION_002_SouthPlot,115.233,-0.3329,-0.4131,9.7742,-0.1165,0.0528,0.0172,0.9035,,0.0,0,17.98,55.6
SESSION_002_SouthPlot,115.267,-0.3155,-0.3534,9.7553,-0.03,-0.0433,0.1407,0.9049,Foxtail,0.7996,1,20.75,48.19
SESSION_002_SouthPlot,115.3,-0.3623,-0.1609,10.0642,0.0007,0.1664,0.1463,0.9061,Cocklebur,0.7356,2,20.75,48.18
SESSION_002_SouthPlot,115.333,-0.0361,0.2133,9.9619,-0.057,0.2271,0.078,0.9077,Cocklebur,0.7792,1,20.63,48.46
SESSION_002_SouthPlot,115.367,0.1986,0.105,10.4739,0.0731,0.1082,0.0775,0.9098,Redroot_Pigweed,0.7989,1,19.32,51.77
SESSION_002_SouthPlot,115.4,0.1101,0.2468,10.0078,0.045,0.0892,0.0111,0.9064,Redroot_Pigweed,0.7725,1,21.38,46.78
SESSION_002_SouthPlot,115.433,0.3416,0.4841,10.1909,0.1327,0.1064,-0.0996,0.9078,Redroot_Pigweed,0.7593,1,21.26,47.04
SESSION_002_SouthPlot,115.467,0.3016,0.3995,9.8203,0.2894,0.0556,-0.0612,0.8988,,0.0,0,21.71,46.06
SESSION_002_SouthPlot,115.5,0.7115,-0.1356,10.2034,0.1092,-0.0456,-0.0084,0.9117,Redroot_Pigweed,0.7204,1,20.21,49.47
SESSION_002_SouthPlot,115.533,0.3263,0.2259,10.1138,0.0671,-0.0127,-0.0239,0.9086,,0.0,0,20.82,48.02
SESSION_002_SouthPlot,115.567,0.357,0.0341,9.3978,0.0575,-0.1196,-0.1487,0.9156,Giant_Ragweed,0.5931,1,20.38,49.07
SESSION_002_SouthPlot,115.6,0.3184,-0.167,9.5589,0.0722,-0.0933,-0.073,0.918,Foxtail,0.8022,2,18.96,52.75
SESSION_002_SouthPlot,115.633,-0.082,-0.2023,9.3384,0.0149,-0.2182,-0.0584,0.9172,Giant_Ragweed,0.6082,1,20.75,48.18
SESSION_002_SouthPlot,115.667,-0.0111,-0.2627,9.4626,-0.0609,-0.0089,0.0,0.9085,Foxtail,0.8823,1,20.08,49.8
SESSION_002_SouthPlot,115.7,-0.102,-0.444,9.7027,-0.1917,-0.1395,0.0112,0.905,Giant_Ragweed,0.6259,1,19.54,51.17
SESSION_002_SouthPlot,115.733,-0.248,-0.2066,9.5525,-0.1678,-0.003,0.0879,0.9061,,0.0,0,22.53,44.39
SESSION_002_SouthPlot,115.767,-0.2342,0.1221,9.4583,-0.034,-0.0731,0.0498,0.9023,Foxtail,0.8159,1,18.37,54.44
SESSION_002_SouthPlot,115.8,-0.4321,0.0163,9.6378,-0.2456,0.0246,0.1603,0.8941,Foxtail,0.7599,1,20.35,49.15
SESSION_002_SouthPlot,115.833,0.0491,-0.3523,9.8745,-0.0633,0.0531,0.0681,0.8952,,0.0,0,20.28,49.31
SESSION_002_SouthPlot,115.867,-0.5316,0.0901,9.9497,-0.0493,0.157,0.103,0.8949,,0.0,0,20.75,48.2
SESSION_002_SouthPlot,115.9,-0.1723,0.1782,10.3563,0.0625,0.2377,0.1098,0.8927,,0.0,0,19.69,50.78
SESSION_002_SouthPlot,115.933,-0.1143,0.054,10.4258,0.0891,0.0454,0.0513,0.8903,,0.0,0,17.66,56.64
SESSION_002_SouthPlot,115.967,0.4648,0.0612,10.4968,0.0002,0.0053,-0.1394,0.901,Redroot_Pigweed,0.7821,1,19.66,50.87
SESSION_002_SouthPlot,116.0,0.2771,0.3822,10.0858,0.1921,0.1221,-0.0182,0.9001,Giant_Ragweed,0.6249,1,19.7,50.76
SESSION_002_SouthPlot,116.033,0.2028,0.2324,10.2755,0.0708,-0.0632,-0.0269,0.9032,,0.0,0,22.05,45.35
SESSION_002_SouthPlot,116.067,0.2519,0.0831,10.2216,0.0369,0.1353,-0.0727,0.9036,,0.0,0,21.0,47.61
SESSION_002_SouthPlot,116.1,0.0631,0.1609,9.4492,0.0991,-0.1721,-0.0434,0.9037,Redroot_Pigweed,0.7852,1,20.89,47.87
SESSION_002_SouthPlot,116.133,0.2931,0.2939,9.4603,0.0121,-0.0536,-0.0245,0.898,,0.0,0,22.28,44.89
SESSION_002_SouthPlot,116.167,0.1868,-0.0759,9.4156,-0.0753,-0.2429,-0.1178,0.8978,,0.0,0,21.49,46.54
SESSION_002_SouthPlot,116.2,-0.0094,-0.1454,9.5346,-0.0974,-0.1925,-0.1494,0.8955,Cocklebur,0.748,1,22.78,43.91
SESSION_002_SouthPlot,116.233,-0.287,-0.2396,9.6344,-0.1702,-0.1647,-0.0822,0.8925,Cocklebur,0.8298,1,20.06,49.85
SESSION_002_SouthPlot,116.267,-0.0496,-0.3085,9.0801,-0.0171,-0.0969,0.0318,0.8934,Foxtail,0.7434,1,21.54,46.43
SESSION_002_SouthPlot,116.3,-0.2201,-0.1043,9.4073,-0.1248,0.0614,0.0981,0.902,Cocklebur,0.7953,1,20.19,49.53
SESSION_002_SouthPlot,116.333,-0.6095,-0.2009,9.9239,-0.1501,0.037,0.0788,0.9055,Redroot_Pigweed,0.755,2,19.17,52.15
SESSION_002_SouthPlot,116.367,-0.3374,-0.0172,9.6945,-0.0445,0.1707,0.0159,0.9056,Redroot_Pigweed,0.7796,2,19.61,50.99
SESSION_002_SouthPlot,116.4,-0.398,0.226,10.1868,-0.073,0.1717,0.1151,0.9105,Giant_Ragweed,0.5677,1,20.56,48.64
SESSION_002_SouthPlot,116.433,0.1123,0.2056,10.2729,-0.0231,0.0402,0.0824,0.9086,,0.0,0,21.47,46.58
SESSION_002_SouthPlot,116.467,-0.0442,-0.0177,10.3947,0.1284,0.1062,0.0641,0.9095,Giant_Ragweed,0.5757,1,21.95,45.55
SESSION_002_SouthPlot,116.5,-0.0555,0.0281,10.4167,0.0464,0.1915,0.1279,0.909,Giant_Ragweed,0.6428,2,18.93,52.83
SESSION_002_SouthPlot,116.533,0.236,0.4378,10.1283,0.0538,-0.0095,0.0305,0.904,Redroot_Pigweed,0.7449,3,20.19,49.53
SESSION_002_SouthPlot,116.567,0.5659,0.2189,10.0575,0.2022,0.0617,-0.0619,0.903,Redroot_Pigweed,0.7394,1,19.91,50.22
SESSION_002_SouthPlot,116.6,0.4796,0.227,9.8954,0.1555,-0.0876,-0.1609,0.9009,Redroot_Pigweed,0.8377,2,23.33,42.86
SESSION_002_SouthPlot,116.633,0.244,-0.0057,9.8412,0.1269,-0.147,-0.0164,0.9123,,0.0,0,20.23,49.44
SESSION_002_SouthPlot,116.667,0.222,0.1144,9.2036,0.0423,-0.1256,-0.205,0.9165,,0.0,0,19.65,50.89
SESSION_002_SouthPlot,116.7,0.2877,0.2109,9.5858,0.0636,-0.2068,-0.1036,0.9188,Giant_Ragweed,0.5917,1,20.24,49.4
SESSION_002_SouthPlot,116.733,0.2181,-0.1334,9.7394,-0.1503,-0.0181,-0.1339,0.9222,Foxtail,0.7807,1,21.18,47.21
SESSION_002_SouthPlot,116.767,-0.3545,-0.1204,9.3995,-0.2464,-0.3261,-0.0527,0.8935,Foxtail,0.8125,1,22.38,44.69
SESSION_002_SouthPlot,116.8,-0.2122,-0.0609,9.3654,-0.1609,-0.0266,0.0041,0.8931,Giant_Ragweed,0.5339,1,17.97,55.65
SESSION_002_SouthPlot,116.833,-0.368,0.0096,9.4947,-0.0979,0.0147,-0.033,0.8878,,0.0,0,19.88,50.3
SESSION_002_SouthPlot,116.867,-0.4222,-0.3041,9.7236,-0.0465,-0.0177,-0.0713,0.8811,Redroot_Pigweed,0.7375,2,20.15,49.62
SESSION_002_SouthPlot,116.9,-0.132,-0.0709,10.0113,-0.0791,-0.0985,0.0366,0.8796,Redroot_Pigweed,0.7118,2,20.25,49.38
SESSION_002_SouthPlot,116.933,-0.4729,0.1466,9.9382,-0.156,0.1319,0.0187,0.8848,,0.0,0,23.43,42.68
SESSION_002_SouthPlot,116.967,-0.0465,0.2832,10.0671,-0.1027,0.0799,0.0334,0.883,Cocklebur,0.852,1,20.09,49.77
SESSION_002_SouthPlot,117.0,-0.3832,0.0741,9.9327,0.1241,0.0694,0.0518,0.8834,Redroot_Pigweed,0.7426,2,22.78,43.91
SESSION_002_SouthPlot,117.033,-0.0174,0.1049,10.2668,0.1526,0.201,0.1281,0.8887,Foxtail,0.7719,1,19.63,50.93
SESSION_002_SouthPlot,117.067,0.2156,0.2204,10.0028,0.1656,0.1944,-0.0363,0.8871,Cocklebur,0.8234,3,18.73,53.4
SESSION_002_SouthPlot,117.1,0.1028,0.1989,10.0572,0.2192,-0.0035,-0.0694,0.8875,,0.0,0,21.16,47.27
SESSION_002_SouthPlot,117.133,0.6759,0.173,10.2144,0.1621,-0.0699,-0.0756,0.8874,,0.0,0,20.16,49.6
SESSION_002_SouthPlot,117.167,0.2341,0.2136,10.0825,0.1136,-0.2723,-0.0515,0.8831,Redroot_Pigweed,0.7395,1,18.74,53.37
SESSION_002_SouthPlot,117.2,0.1693,-0.0142,9.8006,0.0805,-0.2164,-0.0662,0.8831,Redroot_Pigweed,0.7411,1,21.43,46.67
SESSION_002_SouthPlot,117.233,0.0907,0.2064,9.7951,0.0939,-0.175,-0.2094,0.8795,Redroot_Pigweed,0.7999,1,21.9,45.65
SESSION_002_SouthPlot,117.267,0.16,-0.1787,9.1034,0.0053,-0.0339,-0.1378,0.9044,Cocklebur,0.8217,2,20.89,47.88
SESSION_002_SouthPlot,117.3,0.076,-0.2817,9.6944,-0.2255,-0.0743,0.0213,0.9039,Cocklebur,0.7342,2,20.79,48.09
SESSION_002_SouthPlot,117.333,-0.2498,-0.413,9.1978,-0.0425,-0.0004,-0.04,0.8967,,0.0,0,20.69,48.33
SESSION_002_SouthPlot,117.367,-0.2341,-0.0609,9.4899,-0.0948,0.0081,0.0867,0.9017,Redroot_Pigweed,0.7893,1,21.21,47.14
SESSION_002_SouthPlot,117.4,-0.2796,-0.4196,9.4135,-0.1238,-0.003,0.1055,0.904,,0.0,0,21.6,46.3
SESSION_002_SouthPlot,117.433,-0.5634,-0.1007,9.7633,-0.0238,0.0494,-0.0475,0.8939,Redroot_Pigweed,0.7301,1,19.0,52.62
SESSION_002_SouthPlot,117.467,-0.3236,0.0155,9.8752,-0.1682,0.1237,-0.0003,0.896,,0.0,0,19.89,50.27
SESSION_002_SouthPlot,117.5,-0.3151,-0.4328,10.2605,-0.1411,0.0901,0.077,0.8973,Foxtail,0.8606,2,20.5,48.78
SESSION_002_SouthPlot,117.533,-0.337,-0.099,10.6554,0.04,0.1451,0.1049,0.9023,,0.0,0,20.28,49.32
SESSION_002_SouthPlot,117.567,0.0603,0.1193,10.4176,-0.0048,0.1432,0.0371,0.9045,,0.0,0,20.84,47.99
SESSION_002_SouthPlot,117.6,0.3083,0.5136,10.2342,0.2369,0.1119,0.0061,0.9018,Cocklebur,0.8294,1,20.7,48.32
SESSION_002_SouthPlot,117.633,0.268,0.1933,10.5172,0.0811,0.0119,-0.018,0.8953,Cocklebur,0.7604,1,20.63,48.46
SESSION_002_SouthPlot,117.667,-0.0565,0.159,9.7662,0.0924,0.1211,-0.0611,0.9055,,0.0,0,19.66,50.87
SESSION_002_SouthPlot,117.7,0.2812,0.0729,9.842,0.1094,0.0746,-0.0841,0.9092,,0.0,0,19.64,50.93
SESSION_002_SouthPlot,117.733,0.186,-0.0051,9.7432,0.0893,-0.1733,-0.2397,0.9053,Giant_Ragweed,0.6446,1,22.33,44.79
SESSION_002_SouthPlot,117.767,0.5114,-0.077,9.5682,0.0388,-0.2643,-0.1175,0.8961,Redroot_Pigweed,0.7755,1,19.97,50.09
SESSION_002_SouthPlot,117.8,0.0828,-0.1767,9.3368,-0.0073,-0.1537,-0.1051,0.8987,Redroot_Pigweed,0.7057,1,24.36,41.04
SESSION_002_SouthPlot,117.833,-0.2384,-0.2663,9.5315,-0.0718,-0.1812,-0.1247,0.9069,Redroot_Pigweed,0.781,2,18.32,54.59
SESSION_002_SouthPlot,117.867,-0.1337,-0.3268,9.3596,-0.2177,-0.2308,-0.0727,0.8973,Giant_Ragweed,0.6385,1,19.75,50.62
SESSION_002_SouthPlot,117.9,-0.1438,-0.3054,9.365,-0.0899,-0.0968,-0.0891,0.8971,,0.0,0,21.02,47.57
